id,date,politicianId,party,leaning,emi_w2vparliament
ID195309800,2018-09-28,11004726.0,Alliance 90/The Greens,middle,-0.696507
ID195301200,2018-09-28,11004910.0,FDP,middle,0.645734
ID195306000,2018-09-28,11004761.0,AFD,right,1.746627
ID195306600,2018-09-28,11004726.0,Alliance 90/The Greens,middle,-0.049565
ID195406500,2018-10-10,11004792.0,AFD,right,1.98438
ID195404600,2018-10-10,11004753.0,AFD,right,-1.150442
ID195503500,2018-10-11,11003786.0,The Left Party,left,-0.788603
ID195504300,2018-10-11,11004389.0,SPD,middle,0.145431
ID195507800,2018-10-11,11004798.0,FDP,middle,-1.261519
ID195515900,2018-10-11,11003578.0,Alliance 90/The Greens,middle,1.963756
ID195502300,2018-10-11,11004304.0,CDU/CSU,middle,-1.241491
ID195502100,2018-10-11,11004304.0,CDU/CSU,middle,-0.271196
ID195509700,2018-10-11,11003756.0,Alliance 90/The Greens,middle,-0.103954
ID195508200,2018-10-11,11004018.0,CDU/CSU,middle,-1.191766
ID195608300,2018-10-12,11004261.0,SPD,middle,0.76575
ID195600600,2018-10-12,11003578.0,Alliance 90/The Greens,middle,-0.448368
ID195607100,2018-10-12,11004114.0,The Left Party,left,2.604072
ID195608100,2018-10-12,11004261.0,SPD,middle,1.918921
ID195602500,2018-10-12,11003888.0,Alliance 90/The Greens,middle,0.440542
ID195700600,2018-10-17,11004183.0,The Left Party,left,-1.922072
ID195706900,2018-10-17,11004792.0,AFD,right,0.097053
ID195801200,2018-10-18,11004336.0,CDU/CSU,middle,-0.013208
ID195803000,2018-10-18,11003888.0,Alliance 90/The Greens,middle,1.022106
ID195803200,2018-10-18,11003888.0,Alliance 90/The Greens,middle,1.122042
ID195809600,2018-10-18,11004304.0,CDU/CSU,middle,0.126316
ID195812500,2018-10-18,11004761.0,AFD,right,-0.046372
ID195800900,2018-10-18,11004753.0,AFD,right,0.403259
ID195810100,2018-10-18,11004114.0,The Left Party,left,-0.854706
ID195803300,2018-10-18,11004389.0,SPD,middle,1.228555
ID195808500,2018-10-18,11004336.0,CDU/CSU,middle,-1.114372
ID195804100,2018-10-18,11003756.0,Alliance 90/The Greens,middle,1.584479
ID195903400,2018-10-19,11003756.0,Alliance 90/The Greens,middle,-1.587604
ID196004200,2018-11-07,11004393.0,SPD,middle,-1.560037
ID196007100,2018-11-07,11004798.0,FDP,middle,-0.930115
ID196115000,2018-11-08,11004767.0,AFD,right,-1.480686
ID196107800,2018-11-08,11004389.0,SPD,middle,1.01618
ID196115100,2018-11-08,11004844.0,SPD,middle,-0.645722
ID196112800,2018-11-08,11004114.0,The Left Party,left,-1.710883
ID196118100,2018-11-08,11004454.0,The Left Party,left,-0.324135
ID196100600,2018-11-08,11003578.0,Alliance 90/The Greens,middle,-0.393085
ID196113100,2018-11-08,11004761.0,AFD,right,1.218273
ID196116900,2018-11-08,11004393.0,SPD,middle,-2.175153
ID196200500,2018-11-09,11004454.0,The Left Party,left,0.043316
ID196209200,2018-11-09,11004018.0,CDU/CSU,middle,0.7273
ID196203200,2018-11-09,11004393.0,SPD,middle,0.35522
ID196200100,2018-11-09,11003602.0,CDU/CSU,middle,-0.423295
ID196306100,2018-11-20,11004687.0,AFD,right,0.222509
ID196301600,2018-11-20,11004761.0,AFD,right,-0.684542
ID196304100,2018-11-20,11003602.0,CDU/CSU,middle,-0.515718
ID196302700,2018-11-20,11004726.0,Alliance 90/The Greens,middle,-0.345104
ID196305900,2018-11-20,11004749.0,AFD,right,-0.551947
ID196305100,2018-11-20,11004749.0,AFD,right,-1.131507
ID196404600,2018-11-21,11004018.0,CDU/CSU,middle,0.931688
ID196400500,2018-11-21,11004183.0,The Left Party,left,-0.0
ID196507300,2018-11-22,11004382.0,CDU/CSU,middle,2.249513
ID196503300,2018-11-22,11004304.0,CDU/CSU,middle,0.154411
ID196501300,2018-11-22,11003602.0,CDU/CSU,middle,-0.088732
ID196502400,2018-11-22,11004767.0,AFD,right,-1.20156
ID196501100,2018-11-22,11004454.0,The Left Party,left,0.471082
ID196507900,2018-11-22,11003756.0,Alliance 90/The Greens,middle,1.630258
ID196701900,2018-11-28,11003602.0,CDU/CSU,middle,0.175378
ID196706300,2018-11-28,11003888.0,Alliance 90/The Greens,middle,1.057118
ID196700500,2018-11-28,11003786.0,The Left Party,left,0.360507
ID196701500,2018-11-28,11004261.0,SPD,middle,1.216162
ID196710400,2018-11-28,11004703.0,The Left Party,left,1.863477
ID196704900,2018-11-28,11003578.0,Alliance 90/The Greens,middle,0.389726
ID196709600,2018-11-28,11004908.0,FDP,middle,1.64576
ID196820600,2018-11-29,11004304.0,CDU/CSU,middle,1.888297
ID196801000,2018-11-29,11004910.0,FDP,middle,1.71965
ID196802300,2018-11-29,11004703.0,The Left Party,left,0.343136
ID196817400,2018-11-29,11004844.0,SPD,middle,1.628106
ID196803800,2018-11-29,11004798.0,FDP,middle,-2.024465
ID196818400,2018-11-29,11004454.0,The Left Party,left,-0.492277
ID196802600,2018-11-29,11004114.0,The Left Party,left,1.142982
ID196820100,2018-11-29,11003756.0,Alliance 90/The Greens,middle,0.153668
ID196803000,2018-11-29,11004304.0,CDU/CSU,middle,0.539585
ID196820200,2018-11-29,11004336.0,CDU/CSU,middle,0.851984
ID196901300,2018-11-30,11004389.0,SPD,middle,1.057851
ID196900600,2018-11-30,11003888.0,Alliance 90/The Greens,middle,1.075841
ID196908200,2018-11-30,11004703.0,The Left Party,left,1.778452
ID196904300,2018-11-30,11004393.0,SPD,middle,-1.02668
ID197000800,2018-12-12,11004798.0,FDP,middle,-1.286695
ID197000600,2018-12-12,11004798.0,FDP,middle,-1.719528
ID197004600,2018-12-12,11004749.0,AFD,right,0.169998
ID197002600,2018-12-12,11004798.0,FDP,middle,-1.689187
ID197002800,2018-12-12,11004798.0,FDP,middle,-1.358964
ID197103300,2018-12-13,11004261.0,SPD,middle,2.126874
ID197104300,2018-12-13,11003888.0,Alliance 90/The Greens,middle,0.456122
ID197115000,2018-12-13,11004703.0,The Left Party,left,0.97445
ID197104200,2018-12-13,11003786.0,The Left Party,left,-0.814194
ID197109200,2018-12-13,11004018.0,CDU/CSU,middle,0.715117
ID197100400,2018-12-13,11004798.0,FDP,middle,-1.026759
ID197106600,2018-12-13,11004837.0,The Left Party,left,-1.048206
ID197105900,2018-12-13,11004304.0,CDU/CSU,middle,0.208244
ID197205600,2018-12-14,11004304.0,CDU/CSU,middle,-0.37071
ID197201200,2018-12-14,11004336.0,CDU/CSU,middle,-0.794906
ID197201800,2018-12-14,11003756.0,Alliance 90/The Greens,middle,0.10466
ID197205400,2018-12-14,11004114.0,The Left Party,left,-0.304884
ID197302500,2019-01-16,11003756.0,Alliance 90/The Greens,middle,1.247806
ID197304700,2019-01-16,11004798.0,FDP,middle,-1.480244
ID197301900,2019-01-16,11004798.0,FDP,middle,0.078992
ID197415300,2019-01-17,11004703.0,The Left Party,left,1.608406
ID197413100,2019-01-17,11004726.0,Alliance 90/The Greens,middle,1.332479
ID197413700,2019-01-17,11004703.0,The Left Party,left,0.495168
ID197404900,2019-01-17,11004393.0,SPD,middle,0.068708
ID197407900,2019-01-17,11003888.0,Alliance 90/The Greens,middle,0.273266
ID197400900,2019-01-17,11004261.0,SPD,middle,1.53994
ID197406500,2019-01-17,11004792.0,AFD,right,0.523315
ID197402900,2019-01-17,11004798.0,FDP,middle,-0.709287
ID197505500,2019-01-18,11004393.0,SPD,middle,0.255724
ID197502200,2019-01-18,11004749.0,AFD,right,-2.447412
ID197501200,2019-01-18,11004749.0,AFD,right,-2.085761
ID197503300,2019-01-18,11004942.0,SPD,middle,1.103446
ID197507200,2019-01-18,11004393.0,SPD,middle,0.677633
ID197503700,2019-01-18,11003786.0,The Left Party,left,0.322276
ID197506300,2019-01-18,11003756.0,Alliance 90/The Greens,middle,1.361263
ID197501400,2019-01-18,11004908.0,FDP,middle,-2.550635
ID197506500,2019-01-18,11004753.0,AFD,right,-0.700134
ID197603200,2019-01-30,11003756.0,Alliance 90/The Greens,middle,1.562876
ID197601200,2019-01-30,11003756.0,Alliance 90/The Greens,middle,2.402285
ID197604700,2019-01-30,11004749.0,AFD,right,0.712619
ID197707200,2019-01-31,11004393.0,SPD,middle,0.675669
ID197707000,2019-01-31,11004298.0,CDU/CSU,middle,1.71571
ID197706800,2019-01-31,11004393.0,SPD,middle,-0.011295
ID197701700,2019-01-31,11004798.0,FDP,middle,-1.752146
ID197700200,2019-01-31,11004761.0,AFD,right,-1.889226
ID197807700,2019-02-01,11004798.0,FDP,middle,-1.131466
ID197801700,2019-02-01,11004749.0,AFD,right,-0.426283
ID197801100,2019-02-01,11003756.0,Alliance 90/The Greens,middle,1.40553
ID197801500,2019-02-01,11004908.0,FDP,middle,-0.301798
ID197905500,2019-02-13,11004761.0,AFD,right,-1.137394
ID197906600,2019-02-13,11004298.0,CDU/CSU,middle,-0.511724
ID197902200,2019-02-13,11004837.0,The Left Party,left,-0.492644
ID197903300,2019-02-13,11003756.0,Alliance 90/The Greens,middle,-0.28634
ID198006100,2019-02-14,11004792.0,AFD,right,-0.213487
ID198004200,2019-02-14,11004837.0,The Left Party,left,-1.05962
ID198004900,2019-02-14,11003756.0,Alliance 90/The Greens,middle,-0.647636
ID198003200,2019-02-14,11003888.0,Alliance 90/The Greens,middle,1.207321
ID198013500,2019-02-14,11003578.0,Alliance 90/The Greens,middle,-0.188864
ID198000800,2019-02-14,11004753.0,AFD,right,-1.076827
ID198015400,2019-02-14,11004393.0,SPD,middle,0.816487
ID198005500,2019-02-14,11004393.0,SPD,middle,-0.300835
ID198005700,2019-02-14,11004393.0,SPD,middle,-0.229524
ID198103500,2019-02-15,11004304.0,CDU/CSU,middle,-0.699569
ID198106000,2019-02-15,11004767.0,AFD,right,0.888114
ID198106400,2019-02-15,11004304.0,CDU/CSU,middle,0.274324
ID198106300,2019-02-15,11004114.0,The Left Party,left,1.472459
ID198103600,2019-02-15,11004454.0,The Left Party,left,-0.916947
ID198203800,2019-02-20,11004749.0,AFD,right,-0.885775
ID198206100,2019-02-20,11004798.0,FDP,middle,-2.307006
ID198201600,2019-02-20,11004393.0,SPD,middle,0.630423
ID198308900,2019-02-21,11004703.0,The Left Party,left,0.449589
ID198310600,2019-02-21,11003888.0,Alliance 90/The Greens,middle,0.20508
ID198300500,2019-02-21,11004703.0,The Left Party,left,1.674521
ID198301600,2019-02-21,11004767.0,AFD,right,-1.451691
ID198320400,2019-02-21,11004908.0,FDP,middle,1.595937
ID198316500,2019-02-21,11004871.0,FDP,middle,-0.106941
ID198302700,2019-02-21,11004844.0,SPD,middle,-0.884908
ID198307900,2019-02-21,11004018.0,CDU/CSU,middle,-1.654263
ID198304700,2019-02-21,11003578.0,Alliance 90/The Greens,middle,-0.772279
ID198400600,2019-02-22,11003756.0,Alliance 90/The Greens,middle,3.380755
ID198404700,2019-02-22,11003888.0,Alliance 90/The Greens,middle,0.663338
ID198500600,2019-03-13,11004336.0,CDU/CSU,middle,0.791073
ID198506100,2019-03-13,11004753.0,AFD,right,2.418651
ID198506300,2019-03-13,11004753.0,AFD,right,0.843016
ID198508800,2019-03-13,11004703.0,The Left Party,left,1.085748
ID198509100,2019-03-13,11004304.0,CDU/CSU,middle,-0.037835
ID198501000,2019-03-13,11004910.0,FDP,middle,0.204774
ID198500800,2019-03-13,11004910.0,FDP,middle,-0.062075
ID198612300,2019-03-14,11004114.0,The Left Party,left,-2.310962
ID198618700,2019-03-14,11004304.0,CDU/CSU,middle,0.834069
ID198602000,2019-03-14,11004703.0,The Left Party,left,0.604141
ID198604900,2019-03-14,11004792.0,AFD,right,0.900037
ID198610900,2019-03-14,11004304.0,CDU/CSU,middle,-0.143646
ID198601100,2019-03-14,11004261.0,SPD,middle,1.78735
ID198603400,2019-03-14,11004753.0,AFD,right,-0.770118
ID198609800,2019-03-14,11004726.0,Alliance 90/The Greens,middle,0.874407
ID198610500,2019-03-14,11004767.0,AFD,right,0.170525
ID198615000,2019-03-14,11004749.0,AFD,right,-0.039623
ID198708100,2019-03-15,11004942.0,SPD,middle,-1.550334
ID198703300,2019-03-15,11004114.0,The Left Party,left,-1.243439
ID198700800,2019-03-15,11004753.0,AFD,right,-1.985585
ID198702500,2019-03-15,11004798.0,FDP,middle,-0.478731
ID198801200,2019-03-20,11004018.0,CDU/CSU,middle,-0.331707
ID198807200,2019-03-20,11004726.0,Alliance 90/The Greens,middle,-0.377201
ID198806400,2019-03-20,11004942.0,SPD,middle,1.919715
ID198913100,2019-03-21,11004767.0,AFD,right,0.679126
ID198900600,2019-03-21,11004183.0,The Left Party,left,-2.246957
ID198912000,2019-03-21,11004393.0,SPD,middle,-0.717777
ID198908000,2019-03-21,11004018.0,CDU/CSU,middle,-0.843212
ID198913400,2019-03-21,11004114.0,The Left Party,left,0.321431
ID198901100,2019-03-21,11004798.0,FDP,middle,-2.981543
ID198913700,2019-03-21,11004908.0,FDP,middle,-0.621697
ID198905000,2019-03-21,11003578.0,Alliance 90/The Greens,middle,-0.626418
ID198905300,2019-03-21,11004389.0,SPD,middle,0.128242
ID198915400,2019-03-21,11004792.0,AFD,right,-1.074781
ID199003700,2019-03-22,11004114.0,The Left Party,left,1.080327
ID199000200,2019-03-22,11004753.0,AFD,right,-0.735455
ID199003900,2019-03-22,11004749.0,AFD,right,-1.916399
ID199006700,2019-03-22,11004844.0,SPD,middle,0.712586
ID199006800,2019-03-22,11004336.0,CDU/CSU,middle,0.289737
ID199003600,2019-03-22,11004908.0,FDP,middle,-0.348789
ID199101600,2019-04-03,11004454.0,The Left Party,left,-0.149123
ID199101800,2019-04-03,11004454.0,The Left Party,left,0.103041
ID199101000,2019-04-03,11004454.0,The Left Party,left,0.302661
ID199108300,2019-04-03,11004749.0,AFD,right,-0.345117
ID199211200,2019-04-04,11004304.0,CDU/CSU,middle,-1.358795
ID199205900,2019-04-04,11004298.0,CDU/CSU,middle,0.453114
ID199204400,2019-04-04,11003888.0,Alliance 90/The Greens,middle,-1.074401
ID199206600,2019-04-04,11004393.0,SPD,middle,0.062827
ID199210000,2019-04-04,11004393.0,SPD,middle,1.966946
ID199201100,2019-04-04,11003888.0,Alliance 90/The Greens,middle,-0.928313
ID199211800,2019-04-04,11004393.0,SPD,middle,0.502117
ID199306700,2019-04-05,11004908.0,FDP,middle,0.012493
ID199300600,2019-04-05,11003756.0,Alliance 90/The Greens,middle,0.79609
ID199305800,2019-04-05,11003756.0,Alliance 90/The Greens,middle,1.490829
ID199514000,2019-04-11,11004389.0,SPD,middle,0.349465
ID199510000,2019-04-11,11004837.0,The Left Party,left,-1.068018
ID199511500,2019-04-11,11004393.0,SPD,middle,0.638587
ID199501400,2019-04-11,11004261.0,SPD,middle,2.79679
ID199502200,2019-04-11,11003578.0,Alliance 90/The Greens,middle,1.213806
ID199502900,2019-04-11,11004942.0,SPD,middle,1.512014
ID199506400,2019-04-11,11004261.0,SPD,middle,0.10339
ID199509400,2019-04-11,11004018.0,CDU/CSU,middle,-0.364117
ID199513800,2019-04-11,11003888.0,Alliance 90/The Greens,middle,0.20144
ID199515400,2019-04-11,11004114.0,The Left Party,left,0.983815
ID199602700,2019-04-12,11004753.0,AFD,right,0.440435
ID199605300,2019-04-12,11004304.0,CDU/CSU,middle,-0.279494
ID199602400,2019-04-12,11004114.0,The Left Party,left,0.188335
ID199601000,2019-04-12,11004798.0,FDP,middle,-1.948579
ID199602100,2019-04-12,11004336.0,CDU/CSU,middle,1.611832
ID199708000,2019-05-08,11004183.0,The Left Party,left,-1.375996
ID199700200,2019-05-08,11004792.0,AFD,right,3.274963
ID199700400,2019-05-08,11004792.0,AFD,right,1.111273
ID199809200,2019-05-09,11004871.0,FDP,middle,0.096836
ID199816700,2019-05-09,11004767.0,AFD,right,1.648406
ID199817300,2019-05-09,11004304.0,CDU/CSU,middle,0.985148
ID199802100,2019-05-09,11004393.0,SPD,middle,0.068387
ID199804500,2019-05-09,11004393.0,SPD,middle,0.500103
ID199805800,2019-05-09,11004792.0,AFD,right,-0.558445
ID199804000,2019-05-09,11004018.0,CDU/CSU,middle,0.529981
ID199905800,2019-05-10,11004393.0,SPD,middle,-0.501683
ID199903500,2019-05-10,11003578.0,Alliance 90/The Greens,middle,-0.089879
ID1910001200,2019-05-15,11004910.0,FDP,middle,-0.437946
ID1910009200,2019-05-15,11004798.0,FDP,middle,-1.707337
ID1910001000,2019-05-15,11004910.0,FDP,middle,1.872636
ID1910004800,2019-05-15,11004753.0,AFD,right,0.423887
ID1910005000,2019-05-15,11004753.0,AFD,right,-1.292961
ID1910004600,2019-05-15,11003756.0,Alliance 90/The Greens,middle,2.767897
ID1910005400,2019-05-15,11003756.0,Alliance 90/The Greens,middle,2.468435
ID1910004400,2019-05-15,11003756.0,Alliance 90/The Greens,middle,3.181909
ID1910007400,2019-05-15,11003756.0,Alliance 90/The Greens,middle,1.840111
ID1910007200,2019-05-15,11004792.0,AFD,right,0.258738
ID1910115500,2019-05-16,11004304.0,CDU/CSU,middle,-0.151755
ID1910107600,2019-05-16,11003756.0,Alliance 90/The Greens,middle,1.127598
ID1910104800,2019-05-16,11004761.0,AFD,right,-0.166748
ID1910117000,2019-05-16,11004798.0,FDP,middle,-1.511146
ID1910108200,2019-05-16,11004942.0,SPD,middle,1.019046
ID1910116500,2019-05-16,11003888.0,Alliance 90/The Greens,middle,1.520611
ID1910113400,2019-05-16,11004767.0,AFD,right,-0.371964
ID1910117800,2019-05-16,11004304.0,CDU/CSU,middle,0.288449
ID1910115100,2019-05-16,11004304.0,CDU/CSU,middle,1.429579
ID1910102900,2019-05-16,11004389.0,SPD,middle,-0.281414
ID1910107900,2019-05-16,11004910.0,FDP,middle,2.162288
ID1910101100,2019-05-16,11004114.0,The Left Party,left,-0.797325
ID1910106300,2019-05-16,11003578.0,Alliance 90/The Greens,middle,-0.466618
ID1910104300,2019-05-16,11004908.0,FDP,middle,-1.40703
ID1910112200,2019-05-16,11004703.0,The Left Party,left,-1.126956
ID1910201500,2019-05-17,11004749.0,AFD,right,-0.800372
ID1910200300,2019-05-17,11004393.0,SPD,middle,0.620708
ID1910209200,2019-05-17,11003756.0,Alliance 90/The Greens,middle,-0.667912
ID1910209000,2019-05-17,11004753.0,AFD,right,-1.567984
ID1910306400,2019-06-05,11004798.0,FDP,middle,-1.198728
ID1910302400,2019-06-05,11004798.0,FDP,middle,-1.89548
ID1910302600,2019-06-05,11004798.0,FDP,middle,-1.055872
ID1910306200,2019-06-05,11004798.0,FDP,middle,-0.131488
ID1910408000,2019-06-06,11004908.0,FDP,middle,-1.976773
ID1910409600,2019-06-06,11004018.0,CDU/CSU,middle,-0.30274
ID1910417500,2019-06-06,11004261.0,SPD,middle,2.77092
ID1910406100,2019-06-06,11004298.0,CDU/CSU,middle,-0.146854
ID1910412600,2019-06-06,11004393.0,SPD,middle,0.096161
ID1910406300,2019-06-06,11004393.0,SPD,middle,-0.51141
ID1910419100,2019-06-06,11004304.0,CDU/CSU,middle,2.675419
ID1910411000,2019-06-06,11003578.0,Alliance 90/The Greens,middle,1.186889
ID1910409800,2019-06-06,11004749.0,AFD,right,-1.065307
ID1910503700,2019-06-07,11004304.0,CDU/CSU,middle,-1.953398
ID1910507900,2019-06-07,11003888.0,Alliance 90/The Greens,middle,0.178082
ID1910505900,2019-06-07,11004389.0,SPD,middle,-0.580106
ID1910507700,2019-06-07,11004389.0,SPD,middle,0.654785
ID1910510100,2019-06-07,11004393.0,SPD,middle,2.100245
ID1910508800,2019-06-07,11003756.0,Alliance 90/The Greens,middle,2.529185
ID1910504900,2019-06-07,11004298.0,CDU/CSU,middle,2.31719
ID1910601000,2019-06-26,11004910.0,FDP,middle,0.974965
ID1910601200,2019-06-26,11004910.0,FDP,middle,1.120956
ID1910609800,2019-06-26,11004761.0,AFD,right,-1.029306
ID1910607900,2019-06-26,11004261.0,SPD,middle,1.061817
ID1910604800,2019-06-26,11004393.0,SPD,middle,0.101935
ID1910607200,2019-06-26,11003602.0,CDU/CSU,middle,0.40428
ID1910604600,2019-06-26,11004393.0,SPD,middle,-0.140402
ID1910609400,2019-06-26,11004114.0,The Left Party,left,0.644675
ID1910720500,2019-06-27,11004114.0,The Left Party,left,2.717487
ID1910704200,2019-06-27,11004726.0,Alliance 90/The Greens,middle,0.717064
ID1910711200,2019-06-27,11004703.0,The Left Party,left,2.824214
ID1910721100,2019-06-27,11004393.0,SPD,middle,2.9946
ID1910705600,2019-06-27,11004749.0,AFD,right,-3.272609
ID1910720100,2019-06-27,11004304.0,CDU/CSU,middle,2.516486
ID1910712100,2019-06-27,11004304.0,CDU/CSU,middle,-0.536279
ID1910715800,2019-06-27,11003756.0,Alliance 90/The Greens,middle,-0.648467
ID1910717600,2019-06-27,11004304.0,CDU/CSU,middle,1.55476
ID1910808600,2019-06-28,11004908.0,FDP,middle,-0.788043
ID1910801300,2019-06-28,11004871.0,FDP,middle,-0.185746
ID1910804900,2019-06-28,11004393.0,SPD,middle,0.030019
ID1910901200,2019-07-24,11004018.0,CDU/CSU,middle,-0.701895
ID1911003700,2019-09-10,11003602.0,CDU/CSU,middle,-0.231197
ID1911105300,2019-09-11,11004018.0,CDU/CSU,middle,-0.539293
ID1911101000,2019-09-11,11004703.0,The Left Party,left,1.338581
ID1911202900,2019-09-12,11004114.0,The Left Party,left,0.029996
ID1911207400,2019-09-12,11003756.0,Alliance 90/The Greens,middle,1.009183
ID1911207200,2019-09-12,11004910.0,FDP,middle,1.297734
ID1911207600,2019-09-12,11004753.0,AFD,right,0.940076
ID1911204600,2019-09-12,11004726.0,Alliance 90/The Greens,middle,-0.498181
ID1911208500,2019-09-12,11004382.0,CDU/CSU,middle,1.917175
ID1911200800,2019-09-12,11004687.0,AFD,right,1.637199
ID1911303000,2019-09-13,11003602.0,CDU/CSU,middle,0.279573
ID1911301300,2019-09-13,11003786.0,The Left Party,left,-1.328641
ID1911302000,2019-09-13,11004261.0,SPD,middle,0.526978
ID1911407800,2019-09-25,11004798.0,FDP,middle,-2.193791
ID1911517500,2019-09-26,11004767.0,AFD,right,0.520758
ID1911514900,2019-09-26,11003888.0,Alliance 90/The Greens,middle,0.346414
ID1911508800,2019-09-26,11004749.0,AFD,right,-2.580898
ID1911510200,2019-09-26,11004798.0,FDP,middle,-0.673079
ID1911514300,2019-09-26,11004454.0,The Left Party,left,2.048286
ID1911518100,2019-09-26,11004908.0,FDP,middle,-1.495334
ID1911505100,2019-09-26,11004393.0,SPD,middle,0.379115
ID1911511300,2019-09-26,11004018.0,CDU/CSU,middle,-0.808057
ID1911500700,2019-09-26,11004183.0,The Left Party,left,-1.11013
ID1911508400,2019-09-26,11004749.0,AFD,right,-2.103317
ID1911521500,2019-09-26,11004261.0,SPD,middle,1.652428
ID1911521000,2019-09-26,11004304.0,CDU/CSU,middle,1.471096
ID1911520100,2019-09-26,11004261.0,SPD,middle,2.814398
ID1911601900,2019-09-27,11003888.0,Alliance 90/The Greens,middle,-0.056701
ID1911602800,2019-09-27,11004761.0,AFD,right,-1.396258
ID1911600500,2019-09-27,11004454.0,The Left Party,left,0.0607
ID1911604400,2019-09-27,11003578.0,Alliance 90/The Greens,middle,-0.24811
ID1911602200,2019-09-27,11004389.0,SPD,middle,0.281203
ID1911607800,2019-09-27,11004261.0,SPD,middle,1.588016
ID1911700200,2019-10-16,11004792.0,AFD,right,0.030557
ID1911704000,2019-10-16,11004703.0,The Left Party,left,0.241181
ID1911703800,2019-10-16,11004703.0,The Left Party,left,1.234968
ID1911700400,2019-10-16,11004792.0,AFD,right,-1.832253
ID1911707200,2019-10-16,11004798.0,FDP,middle,-1.770155
ID1911705000,2019-10-16,11004792.0,AFD,right,-1.39148
ID1911803400,2019-10-17,11004792.0,AFD,right,1.336812
ID1911804000,2019-10-17,11004298.0,CDU/CSU,middle,-0.633698
ID1911818800,2019-10-17,11004942.0,SPD,middle,3.338266
ID1911816700,2019-10-17,11004908.0,FDP,middle,-0.383542
ID1911814100,2019-10-17,11004304.0,CDU/CSU,middle,1.20974
ID1911820200,2019-10-17,11004114.0,The Left Party,left,2.396815
ID1911814200,2019-10-17,11004910.0,FDP,middle,2.423261
ID1911806300,2019-10-17,11003578.0,Alliance 90/The Greens,middle,-0.769664
ID1911821200,2019-10-17,11004304.0,CDU/CSU,middle,2.029485
ID1911820700,2019-10-17,11004304.0,CDU/CSU,middle,2.445928
ID1911820400,2019-10-17,11004018.0,CDU/CSU,middle,1.37937
ID1911814800,2019-10-17,11004749.0,AFD,right,-0.898773
ID1911813700,2019-10-17,11004114.0,The Left Party,left,0.630702
ID1911906300,2019-10-18,11004908.0,FDP,middle,-1.380564
ID1911908200,2019-10-18,11004908.0,FDP,middle,-0.706902
ID1911901800,2019-10-18,11004703.0,The Left Party,left,3.108369
ID1911907100,2019-10-18,11004261.0,SPD,middle,2.054116
ID1912002600,2019-10-23,11004792.0,AFD,right,-1.072135
ID1912005700,2019-10-23,11004908.0,FDP,middle,0.817655
ID1912004900,2019-10-23,11004792.0,AFD,right,-1.689649
ID1912005900,2019-10-23,11004908.0,FDP,middle,1.66044
ID1912005300,2019-10-23,11004749.0,AFD,right,-0.78108
ID1912000400,2019-10-23,11004749.0,AFD,right,-0.066531
ID1912000200,2019-10-23,11004749.0,AFD,right,0.608015
ID1912119200,2019-10-24,11003578.0,Alliance 90/The Greens,middle,2.480686
ID1912113700,2019-10-24,11004454.0,The Left Party,left,-0.048829
ID1912114700,2019-10-24,11003756.0,Alliance 90/The Greens,middle,0.753438
ID1912101700,2019-10-24,11003888.0,Alliance 90/The Greens,middle,0.067034
ID1912102700,2019-10-24,11004753.0,AFD,right,-0.042325
ID1912208900,2019-10-25,11004393.0,SPD,middle,1.006329
ID1912208500,2019-10-25,11004304.0,CDU/CSU,middle,-0.536438
ID1912202900,2019-10-25,11004393.0,SPD,middle,-0.056087
ID1912200900,2019-10-25,11003602.0,CDU/CSU,middle,-1.383499
ID1912207000,2019-10-25,11004753.0,AFD,right,-2.218485
ID1912207700,2019-10-25,11004336.0,CDU/CSU,middle,-1.426642
ID1912301400,2019-11-06,11004798.0,FDP,middle,-0.994916
ID1912306000,2019-11-06,11004792.0,AFD,right,-0.497556
ID1912306200,2019-11-06,11004792.0,AFD,right,-1.163151
ID1912305400,2019-11-06,11004837.0,The Left Party,left,-0.178933
ID1912301600,2019-11-06,11004798.0,FDP,middle,-2.067835
ID1912420100,2019-11-07,11004298.0,CDU/CSU,middle,0.889436
ID1912411500,2019-11-07,11004298.0,CDU/CSU,middle,0.509655
ID1912415300,2019-11-07,11004767.0,AFD,right,-1.147058
ID1912402800,2019-11-07,11003786.0,The Left Party,left,-0.82558
ID1912406700,2019-11-07,11004261.0,SPD,middle,3.478507
ID1912413800,2019-11-07,11004261.0,SPD,middle,0.695998
ID1912403800,2019-11-07,11004389.0,SPD,middle,0.769919
ID1912402400,2019-11-07,11004942.0,SPD,middle,1.940194
ID1912401700,2019-11-07,11004753.0,AFD,right,1.884616
ID1912404500,2019-11-07,11004767.0,AFD,right,0.337961
ID1912413000,2019-11-07,11004798.0,FDP,middle,-2.324415
ID1912504800,2019-11-08,11004261.0,SPD,middle,0.892485
ID1912500800,2019-11-08,11004761.0,AFD,right,-2.831237
ID1912507700,2019-11-08,11004942.0,SPD,middle,1.565244
ID1912509900,2019-11-08,11004749.0,AFD,right,-2.212055
ID1912502500,2019-11-08,11004393.0,SPD,middle,0.101283
ID1912605400,2019-11-13,11004761.0,AFD,right,-0.459885
ID1912607900,2019-11-13,11003578.0,Alliance 90/The Greens,middle,-2.098258
ID1912608200,2019-11-13,11004792.0,AFD,right,1.826303
ID1912601200,2019-11-13,11004393.0,SPD,middle,-0.766708
ID1912601000,2019-11-13,11004393.0,SPD,middle,-0.560837
